player_name,team_name,player_season_minutes,season_year,season_age,season_team,season_division,season_div_level,season_minutes,current_season_minutes
Yerry Mina,Everton,,2019,24,Everton,Premier League,1,2284,69.0
Yerry Mina,Everton,,2020,25,Everton,Premier League,1,1937,69.0
Yerry Mina,Everton,,2021,26,Everton,Premier League,1,846,69.0
Yerry Mina,Everton,,2022,27,Everton,Premier League,1,69,69.0
Ben Godfrey,Everton,,2014,16,York City,League Two,4,0,17.0
Ben Godfrey,Everton,,2015,17,York City,League Two,4,600,17.0
Ben Godfrey,Everton,,2016,18,Norwich City,Championship,2,15,17.0
Ben Godfrey,Everton,,2017,19,Shrewsbury,League One,3,3014,17.0
Ben Godfrey,Everton,,2017,19,Norwich City,Championship,2,0,17.0
Ben Godfrey,Everton,,2018,20,Norwich City,Championship,2,2390,17.0
Ben Godfrey,Everton,,2019,21,Norwich City,Premier League,1,2644,17.0
Ben Godfrey,Everton,,2020,22,Norwich City,Championship,2,270,17.0
Ben Godfrey,Everton,,2020,22,Everton,Premier League,1,2685,17.0
Ben Godfrey,Everton,,2021,23,Everton,Premier League,1,2029,17.0
Ben Godfrey,Everton,,2022,24,Everton,Premier League,1,17,17.0
James Garner,Everton,,2018,17,Manchester Utd,Premier League,1,1,142.0
James Garner,Everton,,2019,18,Manchester Utd,Premier League,1,9,142.0
James Garner,Everton,,2020,19,Watford,Championship,2,1134,142.0
James Garner,Everton,,2020,19,Nott'ham Forest,Championship,2,1700,142.0
James Garner,Everton,,2021,20,Nott'ham Forest,Championship,2,3304,142.0
James Garner,Everton,,2022,21,Manchester Utd,Premier League,1,0,142.0
James Garner,Everton,,2022,21,Everton,Premier League,1,142,142.0
Dele Alli,Everton,,2012,16,MK Dons,League One,3,90,450.0
Dele Alli,Everton,,2013,17,MK Dons,League One,3,2171,450.0
Dele Alli,Everton,,2014,18,MK Dons,League One,3,3399,450.0
Dele Alli,Everton,,2015,19,Tottenham,Premier League,1,2470,450.0
Dele Alli,Everton,,2016,20,Tottenham,Premier League,1,3034,450.0
Dele Alli,Everton,,2017,21,Tottenham,Premier League,1,2958,450.0
Dele Alli,Everton,,2018,22,Tottenham,Premier League,1,1825,450.0
Dele Alli,Everton,,2019,23,Tottenham,Premier League,1,1847,450.0
Dele Alli,Everton,,2020,24,Tottenham,Premier League,1,620,450.0
Dele Alli,Everton,,2021,25,Tottenham,Premier League,1,657,450.0
Dele Alli,Everton,,2021,25,Everton,Premier League,1,338,450.0
Dele Alli,Everton,,2022,26,Everton,Premier League,1,40,450.0
Dele Alli,Everton,,2022,26,Beşiktaş,Süper Lig,1,450,450.0
Rúben Vinagre,Everton,,2017,18,Wolves,Championship,2,626,26.0
Rúben Vinagre,Everton,,2018,19,Wolves,Premier League,1,710,26.0
Rúben Vinagre,Everton,,2019,20,Wolves,Premier League,1,652,26.0
Rúben Vinagre,Everton,,2020,21,Wolves,Premier League,1,173,26.0
Rúben Vinagre,Everton,,2020,21,Famalicão,Primeira Liga,1,1640,26.0
Rúben Vinagre,Everton,,2020,21,Olympiacos,Super League,1,135,26.0
Rúben Vinagre,Everton,,2021,22,Sporting CP,Primeira Liga,1,544,26.0
Rúben Vinagre,Everton,,2022,23,Everton,Premier League,1,26,26.0
Michael Keane,Everton,,2012,19,Leicester City,Championship,2,1940,23.0
Michael Keane,Everton,,2013,20,Derby County,Championship,2,447,23.0
Michael Keane,Everton,,2013,20,Blackburn,Championship,2,1170,23.0
Michael Keane,Everton,,2014,21,Manchester Utd,Premier League,1,47,23.0
Michael Keane,Everton,,2014,21,Burnley,Premier League,1,1598,23.0
Michael Keane,Everton,,2015,22,Burnley,Championship,2,3895,23.0
Michael Keane,Everton,,2016,23,Burnley,Premier League,1,3150,23.0
Michael Keane,Everton,,2017,24,Everton,Premier League,1,2560,23.0
Michael Keane,Everton,,2018,25,Everton,Premier League,1,2969,23.0
Michael Keane,Everton,,2019,26,Everton,Premier League,1,2559,23.0
Michael Keane,Everton,,2020,27,Everton,Premier League,1,2991,23.0
Michael Keane,Everton,,2021,28,Everton,Premier League,1,2792,23.0
Michael Keane,Everton,,2022,29,Everton,Premier League,1,23,23.0
Thomas Cannon,Everton,,2022,19,Everton,Premier League,1,17,17.0
Kyle Alex John,Everton,,2020,19,Everton,Premier League,1,0,0.0
Kyle Alex John,Everton,,2022,21,Everton,Premier League,1,0,0.0
Allan,Everton,,2012,21,Udinese,Serie A,1,3039,0.0
Allan,Everton,,2013,22,Udinese,Serie A,1,2642,0.0
Allan,Everton,,2014,23,Udinese,Serie A,1,3001,0.0
Allan,Everton,,2015,24,Napoli,Serie A,1,2818,0.0
Allan,Everton,,2016,25,Napoli,Serie A,1,1610,0.0
Allan,Everton,,2017,26,Napoli,Serie A,1,2850,0.0
Allan,Everton,,2018,27,Napoli,Serie A,1,2616,0.0
Allan,Everton,,2019,28,Napoli,Serie A,1,1280,0.0
Allan,Everton,,2020,29,Everton,Premier League,1,2051,0.0
Allan,Everton,,2021,30,Everton,Premier League,1,2183,0.0
Allan,Everton,,2022,31,Everton,Premier League,1,0,0.0
Jean-Philippe Gbamin,Everton,,2012,16,Lens,Ligue 2,2,120,569.0
Jean-Philippe Gbamin,Everton,,2013,17,Lens,Ligue 2,2,1892,569.0
Jean-Philippe Gbamin,Everton,,2014,18,Lens,Ligue 1,1,2718,569.0
Jean-Philippe Gbamin,Everton,,2015,19,Lens,Ligue 2,2,2235,569.0
Jean-Philippe Gbamin,Everton,,2016,20,Mainz 05,Bundesliga,1,1823,569.0
Jean-Philippe Gbamin,Everton,,2017,21,Mainz 05,Bundesliga,1,2591,569.0
Jean-Philippe Gbamin,Everton,,2018,22,Mainz 05,Bundesliga,1,2672,569.0
Jean-Philippe Gbamin,Everton,,2019,23,Everton,Premier League,1,136,569.0
Jean-Philippe Gbamin,Everton,,2020,24,Everton,Premier League,1,12,569.0
Jean-Philippe Gbamin,Everton,,2021,25,CSKA Moscow,Premier League,1,958,569.0
Jean-Philippe Gbamin,Everton,,2021,25,Everton,Premier League,1,67,569.0
Jean-Philippe Gbamin,Everton,,2022,26,Everton,Premier League,1,0,569.0
Jean-Philippe Gbamin,Everton,,2022,26,Trabzonspor,Süper Lig,1,569,569.0
André Gomes,Everton,,2012,19,Benfica,Primeira Liga,1,364,536.0
André Gomes,Everton,,2013,20,Benfica,Primeira Liga,1,275,536.0
André Gomes,Everton,,2014,21,Valencia,La Liga,1,2539,536.0
André Gomes,Everton,,2015,22,Valencia,La Liga,1,2375,536.0
André Gomes,Everton,,2016,23,Barcelona,La Liga,1,1591,536.0
André Gomes,Everton,,2017,24,Barcelona,La Liga,1,635,536.0
André Gomes,Everton,,2018,25,Everton,Premier League,1,1980,536.0
André Gomes,Everton,,2019,26,Everton,Premier League,1,1458,536.0
André Gomes,Everton,,2020,27,Everton,Premier League,1,1570,536.0
André Gomes,Everton,,2021,28,Everton,Premier League,1,619,536.0
André Gomes,Everton,,2022,29,Everton,Premier League,1,0,536.0
André Gomes,Everton,,2022,29,Lille,Ligue 1,1,536,536.0
Eldin Jakupović,Everton,,2004,19,Grasshopper,Swiss Super League,1,1106,0.0
Eldin Jakupović,Everton,,2005,20,Thun,Swiss Super League,1,1980,0.0
Eldin Jakupović,Everton,,2006,21,Loko Moscow,Premier League,1,450,0.0
Eldin Jakupović,Everton,,2007,22,Loko Moscow,Premier League,1,1350,0.0
Eldin Jakupović,Everton,,2007,22,Grasshopper,Swiss Super League,1,2049,0.0
Eldin Jakupović,Everton,,2008,23,Grasshopper,Swiss Super League,1,2995,0.0
Eldin Jakupović,Everton,,2010,25,Olymp Volou,Super League,1,2387,0.0
Eldin Jakupović,Everton,,2011,26,Aris,Super League,1,90,0.0
Eldin Jakupović,Everton,,2012,27,Hull City,Championship,2,449,0.0
Eldin Jakupović,Everton,,2013,28,Leyton Orient,League One,3,1170,0.0
Eldin Jakupović,Everton,,2013,28,Hull City,Premier League,1,90,0.0
Eldin Jakupović,Everton,,2014,29,Hull City,Premier League,1,228,0.0
Eldin Jakupović,Everton,,2015,30,Hull City,Championship,2,180,0.0
Eldin Jakupović,Everton,,2016,31,Hull City,Premier League,1,1980,0.0
Eldin Jakupović,Everton,,2017,32,Leicester City,Premier League,1,180,0.0
Eldin Jakupović,Everton,,2021,36,Leicester City,Premier League,1,0,0.0
Eldin Jakupović,Everton,,2022,37,Everton,Premier League,1,0,0.0
Stanley Mills,Everton,,2022,18,Everton,Premier League,1,0,0.0
Lewis Warrington,Everton,,2021,18,Tranmere Rovers,League Two,4,1457,1086.0
Lewis Warrington,Everton,,2022,19,Everton,Premier League,1,0,1086.0
Lewis Warrington,Everton,,2022,19,Fleetwood Town,League One,3,1086,1086.0
Reece Welch,Everton,,2020,16,Everton,Premier League,1,0,792.0
Reece Welch,Everton,,2021,17,Everton,Premier League,1,0,792.0
Reece Welch,Everton,,2022,18,Everton,Premier League,1,0,792.0
Tim Ream,Fulham,,2010,22,NY Red Bulls,MLS,1,2700,1347.0
Tim Ream,Fulham,,2011,23,NY Red Bulls,MLS,1,2520,1347.0
Tim Ream,Fulham,,2011,23,Bolton,Premier League,1,1170,1347.0
Tim Ream,Fulham,,2012,24,Bolton,Championship,2,1174,1347.0
Tim Ream,Fulham,,2013,25,Bolton,Championship,2,3675,1347.0
Tim Ream,Fulham,,2014,26,Bolton,Championship,2,3745,1347.0
Tim Ream,Fulham,,2015,27,Fulham,Championship,2,2384,1347.0
Tim Ream,Fulham,,2016,28,Fulham,Championship,2,2572,1347.0
Tim Ream,Fulham,,2017,29,Fulham,Championship,2,3960,1347.0
Tim Ream,Fulham,,2018,30,Fulham,Premier League,1,2047,1347.0
Tim Ream,Fulham,,2019,31,Fulham,Championship,2,3950,1347.0
Tim Ream,Fulham,,2020,32,Fulham,Premier League,1,630,1347.0
Tim Ream,Fulham,,2021,33,Fulham,Championship,2,4070,1347.0
Tim Ream,Fulham,,2022,34,Fulham,Premier League,1,1347,1347.0
Andreas Pereira,Fulham,,2014,18,Manchester Utd,Premier League,1,14,1240.0
Andreas Pereira,Fulham,,2015,19,Manchester Utd,Premier League,1,84,1240.0
Andreas Pereira,Fulham,,2016,20,Granada,La Liga,1,2819,1240.0
Andreas Pereira,Fulham,,2017,21,Valencia,La Liga,1,1078,1240.0
Andreas Pereira,Fulham,,2018,22,Manchester Utd,Premier League,1,599,1240.0
Andreas Pereira,Fulham,,2019,23,Manchester Utd,Premier League,1,1484,1240.0
Andreas Pereira,Fulham,,2020,24,Lazio,Serie A,1,543,1240.0
Andreas Pereira,Fulham,,2021,25,Flamengo,Série A,1,1383,1240.0
Andreas Pereira,Fulham,,2021,25,Manchester Utd,Premier League,1,0,1240.0
Andreas Pereira,Fulham,,2022,26,Flamengo,Série A,1,792,1240.0
Andreas Pereira,Fulham,,2022,26,Fulham,Premier League,1,1240,1240.0
João Palhinha,Fulham,,2015,20,Moreirense,Primeira Liga,1,2376,1251.0
João Palhinha,Fulham,,2016,21,Belenenses,Primeira Liga,1,1170,1251.0
João Palhinha,Fulham,,2016,21,Sporting CP,Primeira Liga,1,422,1251.0
João Palhinha,Fulham,,2017,22,Sporting CP,Primeira Liga,1,18,1251.0
João Palhinha,Fulham,,2018,23,Braga,Primeira Liga,1,1479,1251.0
João Palhinha,Fulham,,2019,24,Braga,Primeira Liga,1,2088,1251.0
João Palhinha,Fulham,,2020,25,Sporting CP,Primeira Liga,1,2499,1251.0
João Palhinha,Fulham,,2021,26,Sporting CP,Primeira Liga,1,1869,1251.0
João Palhinha,Fulham,,2022,27,Fulham,Premier League,1,1251,1251.0
Bobby Reid,Fulham,,2010,17,Bristol City,Championship,2,34,1211.0
Bobby Reid,Fulham,,2011,18,Cheltenham,League Two,4,2,1211.0
Bobby Reid,Fulham,,2012,19,Oldham Athletic,League One,3,287,1211.0
Bobby Reid,Fulham,,2012,19,Bristol City,Championship,2,109,1211.0
Bobby Reid,Fulham,,2013,20,Bristol City,League One,3,1466,1211.0
Bobby Reid,Fulham,,2014,21,Plymouth Argyle,League Two,4,2903,1211.0
Bobby Reid,Fulham,,2014,21,Bristol City,League One,3,8,1211.0
Bobby Reid,Fulham,,2015,22,Bristol City,Championship,2,1546,1211.0
Bobby Reid,Fulham,,2016,23,Bristol City,Championship,2,1741,1211.0
Bobby Reid,Fulham,,2017,24,Bristol City,Championship,2,4032,1211.0
Bobby Reid,Fulham,,2018,25,Cardiff City,Premier League,1,1424,1211.0
Bobby Reid,Fulham,,2019,26,Cardiff City,Championship,2,90,1211.0
Bobby Reid,Fulham,,2019,26,Fulham,Championship,2,2845,1211.0
Bobby Reid,Fulham,,2020,27,Fulham,Premier League,1,2372,1211.0
Bobby Reid,Fulham,,2021,28,Fulham,Championship,2,2524,1211.0
Bobby Reid,Fulham,,2022,29,Fulham,Premier League,1,1211,1211.0
Harrison Reed,Fulham,,2013,18,Southampton,Premier League,1,12,1175.0
Harrison Reed,Fulham,,2014,19,Southampton,Premier League,1,460,1175.0
Harrison Reed,Fulham,,2015,20,Southampton,Premier League,1,11,1175.0
Harrison Reed,Fulham,,2016,21,Southampton,Premier League,1,64,1175.0
Harrison Reed,Fulham,,2017,22,Norwich City,Championship,2,2998,1175.0
Harrison Reed,Fulham,,2018,23,Blackburn,Championship,2,2404,1175.0
Harrison Reed,Fulham,,2019,24,Fulham,Championship,2,1821,1175.0
Harrison Reed,Fulham,,2020,25,Fulham,Premier League,1,2247,1175.0
Harrison Reed,Fulham,,2021,26,Fulham,Championship,2,2695,1175.0
Harrison Reed,Fulham,,2022,27,Fulham,Premier League,1,1175,1175.0
Bernd Leno,Fulham,,2009,17,Stuttgart II,3. Liga,3,1530,1170.0
Bernd Leno,Fulham,,2010,18,Stuttgart II,3. Liga,3,3330,1170.0
Bernd Leno,Fulham,,2011,19,Stuttgart II,3. Liga,3,270,1170.0
Bernd Leno,Fulham,,2011,19,Leverkusen,Bundesliga,1,2970,1170.0
Bernd Leno,Fulham,,2012,20,Leverkusen,Bundesliga,1,2880,1170.0
Bernd Leno,Fulham,,2013,21,Leverkusen,Bundesliga,1,3060,1170.0
Bernd Leno,Fulham,,2014,22,Leverkusen,Bundesliga,1,3060,1170.0
Bernd Leno,Fulham,,2015,23,Leverkusen,Bundesliga,1,2970,1170.0
Bernd Leno,Fulham,,2016,24,Leverkusen,Bundesliga,1,3060,1170.0
Bernd Leno,Fulham,,2017,25,Leverkusen,Bundesliga,1,2970,1170.0
Bernd Leno,Fulham,,2018,26,Arsenal,Premier League,1,2836,1170.0
Bernd Leno,Fulham,,2019,27,Arsenal,Premier League,1,2649,1170.0
Bernd Leno,Fulham,,2020,28,Arsenal,Premier League,1,3131,1170.0
Bernd Leno,Fulham,,2021,29,Arsenal,Premier League,1,360,1170.0
Bernd Leno,Fulham,,2022,30,Fulham,Premier League,1,1170,1170.0
Antonee Robinson,Fulham,,2017,19,Bolton,Championship,2,2422,1108.0
Antonee Robinson,Fulham,,2018,20,Wigan Athletic,Championship,2,2340,1108.0
